NOM_ENT,NOM_MUN,INGRESO_HOGAR_TRI,GASTO_MUN_TRI,POBR_CAR_PROM,VUL_CAR_PROM,VUL_ING_POR,CAR_SALUD_PROM,CAR_SEG_SOC_PROM
Oaxaca,Silacayoápam,69847.70763,5719.681476,2.555410476,2.137014578,3.358473421,3.269457547,2.590351424
Oaxaca,Sitio de Xitlapehua,114027.0775,9337.4369,2.785763059,2.306799619,0.733050848,3.369369369,2.859130435
Oaxaca,Soledad Etla,186837.2062,15299.70479,2.206931844,1.825056341,7.090427241,2.543614458,2.191703486
Oaxaca,Villa de Tamazulápam del Progreso,345212.6227,28268.73365,2.166260642,1.666840051,8.280756281,2.677675033,2.178527355
Oaxaca,Tanetze de Zaragoza,187245.3251,15333.12479,2.214988294,2.058354599,3.643762508,2.933130699,2.261392949
Oaxaca,Taniche,70091.98096,5739.684504,2.805292464,2.403062039,0.293318233,3.346938776,2.831763123
Oaxaca,Tataltepec de Valdés,86871.57129,7113.729769,3.331321439,2.345391377,0.744264399,4.125137212,3.365
Oaxaca,Teococuilco de Marcos Pérez,78780.33549,6451.155533,2.720366407,2.331770656,0.198636806,3.394366197,2.784841076
Oaxaca,Teotitlán de Flores Magón,171900.3871,14076.56018,2.737199512,1.84551832,5.096855375,2.788158109,2.578279097
Oaxaca,Teotitlán del Valle,146645.2185,12008.46768,2.724785338,2.208093167,1.804468389,3.07675507,2.713633658
Oaxaca,Teotongo,133241.8247,10910.89203,2.227235302,1.834960214,1.025510204,2.93220339,2.152
Oaxaca,Tepelmeme Villa de Morelos,65880.4102,5394.807856,2.504255395,1.941251342,2.312860892,3.403381643,2.522756827
Oaxaca,Heroica Villa Tezoatlán de Segura y Luna; Cuna de la Independencia de Oaxaca,93437.79069,7651.423628,2.38743517,2.003112451,3.943092322,2.992492446,2.405422745
Oaxaca,San Jerónimo Tlacochahuaya,178386.9539,14607.73145,2.545532968,1.98243175,3.508587452,2.937331172,2.532623169
Oaxaca,Tlacolula de Matamoros,147484.8609,12077.22423,2.803023577,2.119211484,4.157479076,2.846449101,2.675456652
Oaxaca,Tlacotepec Plumas,163302.4802,13372.49572,2.208717508,1.870016273,5.442455243,2.904761905,2.351916376
Oaxaca,Tlalixtac de Cabrera,174778.448,14312.23852,3.032623026,2.183163348,1.538663068,2.915690849,2.745779315
Oaxaca,Totontepec Villa de Morelos,62372.47508,5107.550447,2.778408872,2.03784265,1.053580718,3.553037171,2.798157625
Oaxaca,Trinidad Zaachila,159460.9519,13057.92107,2.708446253,2.200048334,1.664688427,3.133103448,2.723015873
Oaxaca,La Trinidad Vista Hermosa,78144.27742,6399.070079,1.91033596,1.57277386,0.776666667,2.756756757,1.894957983
Oaxaca,Unión Hidalgo,213436.7299,17477.88369,3.105483842,2.374754619,2.344126599,3.121320982,3.023475907
Oaxaca,Valerio Trujano,97316.88501,7969.074482,2.612243648,2.056979621,1.276392962,3.308988764,2.614851485
Oaxaca,San Juan Bautista Valle Nacional,108432.4261,8879.302703,2.700856905,2.400845654,1.746658499,3.362835307,2.709359647
Oaxaca,Villa Díaz Ordaz,66556.15896,5450.143497,3.019136193,2.397574024,0.669736226,3.162603444,3.062894249
Oaxaca,Yaxe,105232.8827,8617.29884,2.959889255,2.681422212,0.164261168,3.732571429,3.070564516
Oaxaca,Magdalena Yodocono de Porfirio Díaz,82455.68582,6752.122221,2.418167579,1.904648514,1.825425791,3.224932249,2.38184438
Oaxaca,Yogana,53778.32682,4403.79377,2.865796778,2.518170011,0.071602929,3.648093842,2.911266201
Oaxaca,Yutanduchi de Guerrero,60030.4993,4915.770989,3.075379783,2.235214029,0.586414445,4.067226891,3.223502304
Oaxaca,Villa de Zaachila,184446.3275,15103.92078,3.062300891,2.338763402,2.078844337,3.16606741,2.955712059
Oaxaca,San Mateo Yucutindoo,77577.58227,6352.664609,2.38743517,2.003112451,3.943092322,2.992492446,2.405422745
Oaxaca,Zapotitlán Lagunas,55149.24936,4516.055726,3.175945985,2.512237766,1.059019371,3.917525773,3.238185976
Oaxaca,Zapotitlán Palmas,62072.83487,5083.013542,2.582120174,2.111154829,1.039735099,3.142528736,2.516153846
Oaxaca,Santa Inés de Zaragoza,19734.92343,1616.051261,2.295610242,1.960773312,0.87374462,3.348571429,2.384
Oaxaca,Zimatlán de Álvarez,149795.9266,12266.47252,2.792008383,2.268463506,2.480314155,3.07942544,2.721866457
Puebla,Acajete,311228.907,15113.27864,2.506864642,2.243176328,2.777790951,3.076874527,2.525898569
Puebla,Acateno,183579.8177,8914.637665,2.448832032,2.194078761,1.545988475,3.090741594,2.442423449
Puebla,Acatlán,414360.3975,20121.34478,2.496050115,2.066879761,2.739238436,2.981795953,2.478287816
Puebla,Acatzingo,263032.4942,12772.86038,2.405124273,2.078849766,1.83706308,2.787657779,2.394738153
Puebla,Acteopan,128806.4676,6254.843273,2.903274488,2.549389316,0.065671642,3.856540084,2.907212758
Puebla,Ahuacatlán,311550.343,15128.88757,2.46468418,2.010016538,3.292763923,3.30958261,2.479106259
Puebla,Ahuatlán,153643.6414,7460.936663,2.441092122,2.111345946,0.495183044,3.370689655,2.448971963
Puebla,Ahuazotepec,359518.5679,17458.22502,2.30463269,2.117419348,3.278458516,2.81058089,2.298836476
Puebla,Ahuehuetitla,204769.6838,9943.617761,2.290396266,1.881935113,0.606457651,2.802564103,2.249704142
Puebla,Ajalpan,251748.699,12224.91918,2.856777998,2.424894393,1.378343685,3.121269212,2.874357094
Puebla,Albino Zertuche,143849.345,6985.325538,2.321520411,1.948082391,0.471830986,2.97911833,2.294409938
Puebla,Aljojuca,335979.4859,16315.16698,1.870598478,1.760677649,4.271033746,2.615384615,1.894973743
Puebla,Altepexi,273105.1975,13261.99095,2.804877751,2.562714782,3.210015285,3.347381241,2.881532554
Puebla,Amixtlán,373318.4957,18128.34964,2.536042529,2.015537761,0.819081719,3.427745665,2.525715734
Puebla,Amozoc,442588.4439,21492.09898,2.269467002,1.936420995,10.68460317,2.741178592,2.382268403
Puebla,Aquixtla,207903.3114,10095.78675,2.210723266,1.829660884,1.274415483,3.054054054,2.146823887
Puebla,Atempan,353661.279,17173.79502,2.564895405,2.155605404,2.699649768,3.090633796,2.556018461
Puebla,Atexcal,257641.5451,12511.07584,2.668385091,2.032348471,2.364544976,3.210344828,2.649829352
Puebla,Atlixco,450594.4306,21880.86977,2.328005298,2.172809035,6.658225293,2.769305171,2.382501792
Puebla,Atoyatempan,379831.9485,18444.64298,2.143889076,1.970340649,1.371368476,2.694656489,2.152609309
Puebla,Atzala,433395.3066,21045.68014,2.310647366,1.834471196,3.929101958,2.768907563,2.256238004
Puebla,Atzitzihuacán,199477.6369,9686.635916,2.459629105,2.373926042,1.121474407,3.070454501,2.48785167
Puebla,Atzitzintla,195979.7002,9516.776076,2.323222232,1.970236155,1.554344161,3.203583062,2.342219467
Puebla,Axutla,208367.8396,10118.34424,2.361283333,1.919290677,5.125671321,2.728873239,2.413309983
Puebla,Ayotoxco de Guerrero,272543.5095,13234.71537,2.615843149,2.202892867,2.126366204,3.28436019,2.619054719
Puebla,Calpan,332930.0823,16167.08791,2.4175344,2.274598308,1.805696494,3.033372542,2.443603774
Puebla,Caltepec,194324.0985,9436.380041,2.417423081,2.134149945,1.295571324,3.200934579,2.464352139
Puebla,Camocuautla,213018.3828,10344.17466,2.908043513,2.489156499,0.146359312,4.197674419,2.908436625
Puebla,Caxhuacan,444693.019,21594.29717,2.88033133,2.070178993,4.082891949,3.469714286,3.035020936
Puebla,Coatepec,278063.703,13502.77602,2.865399051,2.289014108,0.180263158,3.807692308,2.800332779
Puebla,Coatzingo,188302.7884,9143.985166,2.445644101,1.922354257,0.45891416,3.146788991,2.417929293
Puebla,Cohetzala,138978.9031,6748.816838,2.424355964,2.086967104,0.28539823,3.420289855,2.426199262
Puebla,Cohuecan,186107.1423,9037.364573,2.515949399,2.06862662,0.941467123,3.307607497,2.484111751
Puebla,Coronango,437346.8554,21237.56739,2.336741936,2.00699568,6.090158045,2.73778514,2.391785751
Puebla,Coxcatlán,384027.1847,18648.36369,2.52881433,2.013816326,5.807564301,3.198113728,2.559683997
Puebla,Coyomeapan,123619.0128,6002.940417,2.911798991,2.522532188,0.146663912,3.717910448,2.938232642
Puebla,Coyotepec,396936.4691,19275.23865,2.163093338,1.685326724,5.969868996,2.897435897,2.228645384
Puebla,Cuapiaxtla de Madero,249712.8611,12126.05887,2.394024311,2.379385949,1.136045086,2.860191156,2.414350219
Puebla,Cuautempan,236598.807,11489.24028,2.457317518,1.943906746,1.245896594,3.400753769,2.430093368
Puebla,Cuautinchán,303054.5687,14716.33269,2.527645815,2.330702553,1.820002953,3.001140936,2.542444994
Puebla,Cuautlancingo,519961.4959,25249.33511,1.946299433,1.683301665,22.55720024,2.427074594,2.112991784
Puebla,Cuayuca de Andrade,129511.4201,6289.075771,2.522530563,2.043628196,1.609875038,3.305825243,2.691835772
Puebla,Cuetzalan del Progreso,343041.579,16658.10229,2.906189,2.633322397,0.695662969,3.403942552,2.980182455
Puebla,Cuyoaco,327626.4163,15909.54184,2.211382095,1.980446708,1.937368498,2.878231288,2.198933993
Puebla,Chalchicomula de Sesma,364849.0643,17717.07398,2.101114187,1.838399285,5.231988785,2.76918059,2.089893766
Puebla,Chapulco,373709.6716,18147.34515,2.175256057,1.945796431,5.530338752,2.790607735,2.221100917
Puebla,Chiautla,341564.0237,16586.35219,2.381797968,2.114008443,5.677186252,2.879064669,2.441255956
Puebla,Chiautzingo,364490.0836,17699.64187,2.288639075,2.090289191,8.445790779,2.835262207,2.319681829
Puebla,Chiconcuautla,174847.9464,8490.617914,3.107110596,2.957901762,0.472192131,4.100758994,3.141068646
Puebla,Chichiquila,122094.7224,5928.920863,2.981698234,2.686363033,0.176030681,3.766282001,2.984364273
Puebla,Chietla,281310.0257,13660.41748,2.247229725,2.0187889,8.694045274,2.944325245,2.398637798
Puebla,Chigmecatitlán,213874.772,10385.76093,2.393251774,2.068491547,1.397022333,3.176954733,2.440122825
Puebla,Chignahuapan,303430.8593,14734.60537,2.375959788,2.185871345,3.66436904,2.660655316,2.371599208
Puebla,Chignautla,345138.9154,16759.94896,2.50195459,2.227866047,3.906726282,2.953824374,2.531079535
Puebla,Chila,231210.0353,11227.56148,2.67128834,2.04984436,0.739781465,3.113744076,2.626873004
Puebla,Chila de la Sal,137259.4357,6665.319483,2.059158707,1.746863471,0.776037588,2.775700935,2.054835494
Puebla,Honey,233160.9224,11322.29657,2.13111786,1.790007594,3.142204724,2.585967618,2.120876475
Puebla,Chilchotla,174835.9382,8490.034794,2.637630481,2.269058882,1.202762831,3.479374094,2.67718159
Puebla,Chinantla,262009.5018,12723.18386,2.423877308,1.893555136,0.866425993,2.776978417,2.354868482
Puebla,Domingo Arenas,351033.0107,17046.16628,2.591529473,2.197586763,2.470353698,3.180625,2.589591186
Puebla,Eloxochitlán,114067.6597,5539.12662,3.459690297,2.879112062,0.043935862,4.270541958,3.487705228
Puebla,Epatlán,274282.8396,13319.17726,2.406377405,1.933418495,2.13254018,3.00330033,2.307198287
Puebla,Esperanza,345846.6491,16794.31652,2.009949982,1.9246502,5.58856989,2.590020094,2.034331208
Puebla,Francisco Z. Mena,145157.1091,7048.830576,2.935729783,2.724460655,0.634407836,3.585540994,2.93843057
Puebla,General Felipe Ángeles,242452.0788,11773.47522,2.290076373,2.182640763,1.292547157,2.848158131,2.296004027
Puebla,Guadalupe,185646.5252,9014.997002,2.557819002,1.997593529,0.501185771,3.279689234,2.469286532
Puebla,Guadalupe Victoria,300739.1211,14603.89454,2.072300403,1.922120084,2.675346852,2.760987769,2.087983519
Puebla,Hermenegildo Galeana,159537.6641,7747.150462,2.807435959,2.254369714,1.064394489,3.323893805,2.793956044
Puebla,Huaquechula,207543.3873,10078.30883,2.472032162,2.224790926,2.003808925,3.09631459,2.474003601
Puebla,Huatlatlauca,332788.4331,16160.20943,2.438393025,2.05288628,1.46869769,3.102222222,2.48009269
Puebla,Huauchinango,487377.8903,23667.07492,2.580344086,2.05890302,5.25867603,2.943407582,2.573883439
Puebla,Huehuetla,278452.6656,13521.66405,3.091367125,2.31693004,0.990217261,3.723858616,3.126609105
Puebla,Huehuetlán el Chico,195634.2494,9500.000982,2.227762446,1.794737936,3.944004226,2.86199262,2.258784304
Puebla,Huejotzingo,450089.9964,21856.37444,2.449151081,2.318240917,4.82071799,2.883808818,2.480223269
Puebla,Hueyapan,404246.353,19630.20669,2.589379709,2.383533882,2.3898307,3.360075226,2.633807495
Puebla,Hueytamalco,261167.7804,12682.30986,2.576771499,2.336125985,1.579615403,3.170782582,2.566087696
Puebla,Hueytlalpan,199345.9195,9680.239716,2.926329392,2.470265381,0.204279165,3.862928349,2.947538491
Puebla,Huitzilan de Serdán,154633.3797,7508.998366,3.120696234,2.56946815,0.439554713,3.914665708,3.136834716
Puebla,Huitziltepec,349770.3126,16984.84965,2.349971271,2.064860103,1.154060648,2.8,2.336177813
Puebla,Atlequizayan,227422.2814,11043.62812,2.749142019,2.31040364,0.576923077,3.536885246,2.79682234
Puebla,Ixcamilpa de Guerrero,133410.0936,6478.395395,2.790290919,2.205312086,0.500513084,3.361663653,2.76978852
Puebla,Ixcaquixtla,464554.3575,22558.76395,2.023155623,1.715789113,5.027906977,2.554797441,1.987501978
Puebla,Ixtacamaxtitlán,244089.3209,11852.97971,2.408597357,2.194956591,1.111251439,3.149081945,2.390051485
Puebla,Ixtepec,185322.4565,8999.260221,3.027115557,2.624606932,1.217391304,3.915854739,3.12400916
Puebla,Izúcar de Matamoros,398803.7898,19365.91576,2.26010837,1.961451227,8.155206835,2.785415675,2.330872499
Puebla,Jalpan,235339.4185,11428.08437,2.855733502,2.544159563,0.646835606,3.577416767,2.879369296
Puebla,Jolalpan,152815.6082,7420.727367,2.661512309,2.456254975,0.282643038,3.345620127,2.682118239
Puebla,Jonotla,268702.2064,13048.18166,2.634554653,2.182424533,1.327231121,3.247767857,2.6244796
Puebla,Jopala,217935.1372,10582.9323,2.512105355,2.411939221,1.070735225,3.208438436,2.546118783
Puebla,Juan C. Bonilla,440848.474,21407.60602,2.138689242,1.832978052,9.551478141,2.696996918,2.1801189
Puebla,Juan Galindo,479378.8935,23278.64356,2.085621328,1.747420849,11.44427148,2.610153257,2.143963103
Puebla,Juan N. Méndez,166494.8138,8084.989718,2.534500677,2.160914933,0.959301209,3.342273308,2.525458249
Puebla,Lafragua,155072.8845,7530.340725,1.967424243,1.750750883,1.145682973,2.643945469,1.98912544
Puebla,Libres,395740.6214,19217.16828,2.106719052,1.935554696,3.836557626,2.634897829,2.11517554
Puebla,La Magdalena Tlatlauquitepec,278108.7336,13504.96271,2.347938504,1.878394704,1.341625207,3.13986014,2.34264432
Puebla,Mazapiltepec de Juárez,252572.3799,12264.91713,2.127559899,1.626488615,2.719043,3.158536585,2.023405059
Puebla,Mixtla,431938.9299,20974.95848,1.952180195,1.659908047,3.077389985,2.622613803,1.874941452
Puebla,Molcaxac,257546.7052,12506.47041,2.329074366,1.893195182,1.45746634,2.819672131,2.25533049
Puebla,Cañada Morelos,182113.8347,8843.44952,2.275253394,2.071603654,2.956106335,2.925973688,2.307136423
Puebla,Naupan,194168.2888,9428.81392,2.633433916,2.181712564,1.163577586,3.618712274,2.680263328
Puebla,Nauzontla,258866.6611,12570.56749,2.373720325,2.012149733,1.439240894,3.174004193,2.360916143
Puebla,Nealtican,273724.6927,13292.07364,2.139102292,2.086690993,1.207010876,2.617691663,2.140166415
Puebla,Nicolás Bravo,341801.8705,16597.90203,2.419376798,2.064444748,3.58006788,3.191111111,2.434023991
Puebla,Nopalucan,287522.0167,13962.07182,2.214257418,1.809616251,5.741564053,2.775795297,2.248155601
Puebla,Ocotepec,316001.5279,15345.03715,1.996957215,1.532035044,2.73040191,2.802631579,1.91345685
Puebla,Ocoyucan,457550.7535,22218.66887,2.617254433,2.1888742,2.541216827,2.969258803,2.566004221
Puebla,Olintla,182760.3149,8874.842603,3.150844807,2.49966176,0.242882638,3.794779478,3.193345951
Puebla,Oriental,338893.9295,16456.69239,1.977440212,1.8091921,7.139719656,2.6016429,2.013926433
Puebla,Pahuatlán,218451.2964,10607.997,2.789773175,2.384097844,1.986556344,3.513646962,2.792729654
Puebla,Palmar de Bravo,223821.8545,10868.79135,2.464808588,2.253540021,1.761825246,3.127084255,2.481450348
Puebla,Pantepec,198791.1561,9653.300402,2.527464132,2.331985727,3.702186962,3.337734453,2.660034102
Puebla,Petlalcingo,206629.5838,10033.93452,2.4412081,2.047047697,1.453790814,3.046021841,2.444647044
Puebla,Piaxtla,173367.1663,8418.711219,2.445389123,1.938658367,0.844968069,3.019102197,2.384829119
Puebla,Puebla,665579.1573,32320.53011,2.098752828,1.795635902,11.58524851,2.484274976,2.151868052
Puebla,Quecholac,232034.0264,11267.57449,2.239859904,2.034966185,2.772452896,3.000989761,2.269248543
Puebla,Quimixtlán,122596.6087,5953.292464,2.729557636,2.29149853,0.451535158,3.414891393,2.707473597
Puebla,Rafael Lara Grajales,366170.5426,17781.24498,1.959870896,1.738095188,12.31330066,2.55209646,2.043830311
Puebla,Los Reyes de Juárez,223923.5717,10873.73074,2.35740908,2.266950471,1.063438551,2.785923275,2.371114504
Puebla,San Andrés Cholula,950316.5559,46147.38085,2.249055865,1.831009065,5.488030538,2.569767418,2.192406086
Puebla,San Antonio Cañada,213101.1684,10348.19473,2.801445485,2.314842639,1.363961814,3.467086835,2.863239179
Puebla,San Diego la Mesa Tochimiltzingo,186820.0893,9071.985283,2.471749296,2.115739488,0.316760225,3.632,2.435454546
Puebla,San Felipe Teotlalcingo,325781.0151,15819.92914,1.994784011,1.904187849,6.421173432,2.525617189,2.032626946
Puebla,San Felipe Tepatlán,128083.6262,6219.742085,2.769214062,2.444656443,0.899141631,3.432432432,2.789506755
Puebla,San Gabriel Chilac,335673.267,16300.29699,2.649056811,2.436836487,3.027052949,3.118103318,2.713984785
Puebla,San Gregorio Atzompa,445104.0991,21614.25922,1.821867706,1.509261646,7.625158831,2.315030247,1.767145608
Puebla,San Jerónimo Tecuanipan,256893.2993,12474.74102,2.191111452,1.926716495,3.501074939,3.071379547,2.18791465
Puebla,San Jerónimo Xayacatlán,332114.7349,16127.49464,2.49684649,2.086413277,0.975637719,3.105035971,2.470219436
Puebla,San José Chiapa,238015.59,11558.03928,2.046356802,1.984942488,6.631424976,2.639837393,2.107712192
Puebla,San José Miahuatlán,280479.5421,13620.08919,2.760877275,2.502211035,1.277647554,3.338372403,2.828459892
Puebla,San Juan Atenco,429480.8325,20855.59325,1.95805573,1.580273221,2.036164844,2.539202201,1.89646979
Puebla,San Juan Atzompa,347635.917,16881.20338,1.930204054,1.706799022,2.441450777,2.483660131,1.943712575
Puebla,San Martín Texmelucan,459288.6591,22303.06159,2.187607175,1.892996395,11.18267347,2.560604556,2.262458353
Puebla,San Martín Totoltepec,457151.2781,22199.27035,1.958402463,1.66800609,1.590704648,2.860759494,1.893967093
Puebla,San Matías Tlalancaleca,331823.7369,16113.36377,2.300695101,2.212837965,2.59151908,2.726898427,2.326530933
Puebla,San Miguel Ixitlán,193314.6497,9387.361197,2.318354795,1.934105497,1.065764023,3.21875,2.371727749
Puebla,San Miguel Xoxtla,522248.9661,25360.41468,1.770057364,1.624049004,21.95214909,2.356726781,1.909112233
Puebla,San Nicolás Buenos Aires,166276.5448,8074.390571,2.328531769,2.072753971,2.60237417,3.075503359,2.346348022
Puebla,San Nicolás de los Ranchos,285811.0234,13878.98597,2.359251871,2.154022096,2.654654168,3.015958791,2.366492362
Puebla,San Pablo Anicano,240450.488,11676.27795,2.521729331,1.948342075,1.12928475,3.131782946,2.449327648
Puebla,San Pedro Cholula,588115.5041,28558.89439,2.215611791,1.847674548,8.871514502,2.513237307,2.213776804
Puebla,San Pedro Yeloixtlahuaca,330393.6539,16043.91893,2.406399627,1.946931755,1.139912917,3.061842105,2.341076696
Puebla,San Salvador el Seco,337776.0779,16402.4095,2.422576531,2.159876811,3.345997858,2.786259035,2.445514277
Puebla,San Salvador el Verde,361489.5272,17553.93483,2.058074537,1.854864618,8.63654881,2.600483164,2.096101275
Puebla,San Salvador Huixcolotla,252341.4377,12253.70258,2.675116963,2.631985307,0.657448784,2.906243322,2.694941007
Puebla,San Sebastián Tlacotepec,104509.5467,5074.984564,3.224586771,2.741858941,0.398822892,4.136235955,3.26794883
Puebla,Santa Catarina Tlaltempan,286602.3748,13917.414,2.571381116,2.329298819,2.986244842,3.370588235,2.673003802
Puebla,Santa Inés Ahuatempan,256574.0564,12459.23858,2.394470154,2.006954863,2.440290089,3.020482809,2.401121728
Puebla,Santa Isabel Cholula,258429.1182,12549.3204,2.744526372,2.36048315,0.939074568,3.336803468,2.731090116
Puebla,Santiago Miahuatlán,360092.0391,17486.07279,2.411229413,2.197087673,7.22552801,3.170758296,2.531100245
Puebla,Huehuetlán el Grande,138798.1241,6740.038206,2.378762185,2.023715513,0.618673793,2.912006579,2.374633574
Puebla,Santo Tomás Hueyotlipan,409960.338,19907.67785,2.112378657,1.794634311,4.425320692,2.603778155,2.113127413
Puebla,Soltepec,275499.6065,13378.26347,2.042070452,1.959768168,4.786666147,2.764355651,2.09811064
Puebla,Tecali de Herrera,381626.9844,18531.80994,2.327184044,2.182595199,3.252157425,2.7454269,2.348030138
Puebla,Tecamachalco,412782.9507,20044.74395,2.295497603,2.072098987,4.579413124,2.660542453,2.31058125
Puebla,Tecomatlán,1179442.648,57273.74603,2.614880039,1.841124401,2.097075825,2.99554764,2.456385643
Puebla,Tehuacán,548526.1054,26636.43281,2.231701431,1.955242197,9.898890936,2.727117518,2.342931545
Puebla,Tehuitzingo,214872.0265,10434.18762,2.577808786,2.324712254,1.518380838,3.046737967,2.611197796
Puebla,Tenampulco,227873.4618,11065.53744,2.799568851,2.330263973,1.091265651,3.522813688,2.757750818
Puebla,Teopantlán,206170.9362,10011.66259,3.010995234,2.664090475,0.434958255,3.837541164,3.076460768
Puebla,Teotlalco,290953.075,14128.68405,2.31385038,1.728512685,1.39023702,2.939583333,2.207617122
Puebla,Tepanco de López,439356.2224,21335.14227,2.363318125,2.085087783,7.804241458,2.914758951,2.495235186
Puebla,Tepango de Rodríguez,315424.1654,15317.00042,3.162211292,2.719032088,0.656771345,4.03939648,3.203678287
Puebla,Tepatlaxco de Hidalgo,346962.9187,16848.52258,2.319885835,2.094153028,4.335812676,2.886573713,2.386380565
Puebla,Tepeaca,370304.2375,17981.97724,2.442342809,2.166903236,3.123256761,2.839031008,2.440062417
Puebla,Tepemaxalco,111495.0721,5414.201743,2.690129702,2.415437939,0.159863946,3.399122807,2.71388102
Puebla,Tepeojuma,295186.4747,14334.25798,2.184849062,1.836706671,5.625974324,2.922475107,2.227312518
Puebla,Tepetzintla,215659.6092,10472.43264,2.616670893,2.308253949,3.618767754,3.681073025,2.752494192
Puebla,Tepexco,235785.2275,11449.73285,2.685282203,1.912276216,0.830923861,3.262156448,2.674528302
Puebla,Tepexi de Rodríguez,336956.6712,16362.61911,2.718479093,2.352957106,1.854702938,3.187225417,2.706448623
Puebla,Tepeyahualco,238909.1628,11601.43118,2.178679214,1.964851665,2.816072055,2.79140298,2.194316946
Puebla,Tepeyahualco de Cuauhtémoc,337390.0908,16383.66597,1.842076909,1.817550986,5.131865216,2.50317965,1.862004371
Puebla,Tetela de Ocampo,319649.7951,15522.19704,2.629473359,2.299172217,1.685088502,3.142403367,2.643173995
Puebla,Teteles de Avila Castillo,1221010.415,59292.27718,1.899618017,1.560498349,9.377850697,2.450889405,1.86919723
Puebla,Teziutlán,529552.1684,25715.05825,2.131659119,1.838325266,10.47574684,2.545153863,2.19611269
Puebla,Tianguismanalco,261473.6612,12697.16344,2.844109161,2.465254242,1.469485586,3.192743978,2.842057278
Puebla,Tilapa,294612.8063,14306.40063,2.044422294,1.70041416,5.94749656,2.72489083,2.028120017
Puebla,Tlacotepec de Benito Juárez,245948.7449,11943.27336,2.366138329,2.235590656,1.971916107,2.938532792,2.399311959
Puebla,Tlacuilotepec,221338.5721,10748.20313,3.002358081,2.832763292,0.354260788,3.814720386,3.045259279
Puebla,Tlachichuca,276035.378,13404.28054,2.126567624,1.850263316,3.028503785,2.801218064,2.140420645
Puebla,Tlahuapan,273568.6405,13284.49574,2.020383431,1.893277898,5.150122182,2.588847691,2.045529463
Puebla,Tlaltenango,365193.2866,17733.78941,1.992015041,1.646962921,12.5186722,2.662715517,2.044143965
Puebla,Tlanepantla,329093.1849,15980.76814,2.13122418,2.00626461,1.930149141,2.778807947,2.145292208
Puebla,Tlaola,195739.7947,9505.126263,2.832777527,2.549157884,0.460865001,3.749354537,2.913905194
Puebla,Tlapacoya,179447.69,8713.981504,2.789339737,2.232125226,0.414546026,4.248618785,2.766211006
Puebla,Tlapanalá,175851.2119,8539.336495,2.515536014,2.296607451,1.40743986,3.103748091,2.537878342
Puebla,Tlatlauquitepec,439924.3206,21362.72913,2.116056642,1.750031883,4.075437498,2.810791757,2.103969808
Puebla,Tlaxco,158000.3129,7672.496674,2.594476795,2.036485255,1.085732036,3.330655957,2.554683669
Puebla,Tochimilco,164368.8849,7981.75459,2.740234816,2.590956859,1.032932379,3.310648136,2.773108609
Puebla,Tochtepec,351715.4603,17079.30604,2.251288632,2.041961863,2.37446317,2.830328873,2.243649602
Puebla,Totoltepec de Guerrero,295065.8689,14328.40136,2.655060701,2.05374812,1.349489796,3.20242915,2.692218351
Puebla,Tulcingo,186566.8393,9059.687461,2.341015166,2.088082772,1.807360919,3.016203704,2.350165352
Puebla,Tuzamapan de Galeana,345200.5877,16762.94377,2.47946707,2.102557581,0.874743677,3.257894737,2.476101413
Puebla,Tzicatlacoyan,163994.3988,7963.56954,1.967329091,1.757220588,2.358493515,2.70703125,2.049590436
Puebla,Venustiano Carranza,323884.7749,15727.8477,2.686168427,2.523332397,1.857911579,3.036743533,2.711336985
Puebla,Vicente Guerrero,122514.8606,5949.322779,2.867955052,2.394544654,0.305263962,3.618478261,2.892362551
Puebla,Xayacatlán de Bravo,331029.1057,16074.77647,2.087773596,1.698104211,1.723910172,2.705357143,2.072232645
Puebla,Xicotepec,460528.8381,22363.28469,2.57572022,2.217720831,5.671174095,3.01091379,2.617283008
Puebla,Xicotlán,163616.7521,7945.231013,2.340570224,2.088407502,0.124320124,3.590909091,2.570581257
Puebla,Xiutetelco,269937.3507,13108.16028,2.381197501,2.139744197,1.951301898,2.83981569,2.369451412
Puebla,Xochiapulco,272363.6033,13225.97913,2.392545367,1.81299472,5.143757503,2.965738758,2.410793395
Puebla,Xochiltepec,194161.0974,9428.464705,2.333131336,1.971766783,0.444211786,2.954385965,2.277472528
Puebla,Xochitlán de Vicente Suárez,229866.7436,11162.33122,2.785140592,2.479397131,0.981069028,3.520237619,2.821047053
Puebla,Xochitlán Todos Santos,236099.9018,11465.01344,2.213041083,1.923413564,3.246793517,2.984861228,2.249385548
Puebla,Yaonáhuac,557353.4463,27065.08857,2.26147361,1.781562491,5.246486072,2.806563899,2.257866184
Puebla,Yehualtepec,292813.9753,14219.04938,2.266881889,2.102569487,1.592898255,2.889816158,2.283890404
Puebla,Zacapala,172621.0197,8382.478332,2.513265679,2.087959522,1.32752068,3.129251701,2.48371467
Puebla,Zacapoaxtla,458273.8236,22253.78116,2.598277992,2.182652022,3.542786425,3.198186729,2.620294211
Puebla,Zacatlán,461052.0305,22388.69092,2.384135912,1.936653957,2.915382572,2.766759648,2.337725761
Puebla,Zapotitlán,440359.0514,21383.83966,2.3567881,1.917761264,2.82865933,2.88538682,2.312624679
Puebla,Zapotitlán de Méndez,388218.9646,18851.91655,2.568100068,1.944224303,0.633441676,3.342592593,2.501383862
Puebla,Zaragoza,593504.4906,28820.58362,2.160836293,1.903635599,6.484675311,2.555479823,2.151328052
