NOM_ENT,NOM_MUN,POBR_CAR_PROM,VUL_CAR_PROM,VUL_ING_POR,CAR_SALUD_PROM,CAR_SEG_SOC_PROM
Oaxaca,San Juan Bautista Tlacoatzintepec,2.9995769114,2.6348488101,0.3636788049,3.8997722096,3.1564344746
Oaxaca,San Juan Bautista Tlachichilco,2.7725199172,2.4525681338,0.4587664588,3.3558441558,2.7833065811
Oaxaca,San Juan Bautista Tuxtepec,3.0951689483,2.3401918203,5.2728640882,3.2128622831,3.0801040212
Oaxaca,San Juan Cacahuatepec,2.9543323346,2.2777441175,2.809729484,3.4717325228,2.9437235969
Oaxaca,San Juan Cieneguilla,2.1666519954,1.7865841081,1.9941747573,2.5319148936,2.1964285714
Oaxaca,San Juan Coatzóspam,3.0769432161,2.6569872988,0.0485159817,4.0508982036,3.1799591002
Oaxaca,San Juan Colorado,3.3906291866,2.7177116599,0.5263823065,3.7862997658,3.4041061592
Oaxaca,San Juan Comaltepec,3.0527064071,2.4028481951,0.7225165563,3.8744394619,3.0708941931
Oaxaca,San Juan Cotzocón,2.956450485,2.4897378649,0.509456267,3.4279770039,2.9136026339
Oaxaca,San Juan Chicomezúchil,1.9729102484,1.863579567,5.5506756757,2.4666666667,2.0560747664
Oaxaca,San Juan Chilateca,2.1181229558,1.7548839017,5.1968085106,2.3471760797,2.1410090556
Oaxaca,San Juan del Estado,2.4296883166,1.9504480739,4.4232440261,2.7654220779,2.3925599608
Oaxaca,San Juan del Río,2.2706723475,2.0197401549,1.310701107,2.7973977695,2.2707383774
Oaxaca,San Juan Diuxi,3.0723525573,2.6925940933,0,3.7894736842,3.2543275632
Oaxaca,San Juan Evangelista Analco,1.7151536195,1.4553284108,6.550617284,2.4126984127,1.7003484321
Oaxaca,San Juan Guelavía,2.5193937432,2.0396305244,2.2048044349,3.0927734375,2.5432389937
Oaxaca,San Juan Guichicovi,2.8554093737,2.5287452027,3.9603801694,3.5285865923,3.0284884601
Oaxaca,San Juan Ihualtepec,2.7525640069,2.1950954308,0.4820295983,3.5327102804,2.8909657321
Oaxaca,San Juan Juquila Mixes,2.8138770191,2.2895997601,0.7559011386,3.7121401752,2.9177168273
Oaxaca,San Juan Juquila Vijanos,2.6329397244,2.3865774706,0.1790884718,3.4894259819,2.6418879056
Oaxaca,San Juan Lachao,2.5231873911,2.1386406306,0.3830979601,3.5085227273,2.4773406375
Oaxaca,San Juan Lachigalla,2.8888609978,2.5502201022,0.2651321398,3.833592535,2.9285937013
Oaxaca,San Juan Lajarcia,2.7196495479,2.3563543201,0.4584664537,3.7543859649,2.837398374
Oaxaca,San Juan Lalana,3.6215387717,2.8748347179,0.3651066883,4.1479238817,3.7021942294
Oaxaca,San Juan de los Cués,2.6997715224,2.0538859163,1.7587646077,2.9951219512,2.6522198732
Oaxaca,San Juan Mazatlán,3.2749181343,2.7631975654,0.2501380352,3.9482137735,3.2407710094
Oaxaca,San Juan Mixtepec - Dto. 08,3.0933096918,2.5784176366,0.7381406961,3.5776836158,3.1688829787
Oaxaca,San Juan Mixtepec - Dto. 26,2.0299924802,2.1910475496,2.4890756303,3.0377358491,2.1041666667
Oaxaca,San Juan Ñumí,2.9511002191,2.7944147593,0,3.8085561497,3.3299246502
Oaxaca,San Juan Ozolotepec,3.0122113677,2.4593613586,2.2640615749,4.047008547,3.1018358157
Oaxaca,San Juan Petlapa,3.5635758957,3.1970223478,0,4.1706422018,3.6209795322
Oaxaca,San Juan Quiahije,2.6774995459,2.3155152279,0.2454927143,3.6062639821,2.705682782
Oaxaca,San Juan Quiotepec,2.1972746257,1.7982054317,0.668161435,3.1806451613,2.1886682243
Oaxaca,San Juan Sayultepec,2.384142742,1.8672531311,2.2669082126,2.9179104478,2.4157894737
Oaxaca,San Juan Tabaá,1.9857152095,1.7217377316,1.0717196414,2.8310502283,1.9933333333
Oaxaca,San Juan Tamazola,3.0333202551,2.3836644802,0.0747034306,3.9518828452,3.0982905983
Oaxaca,San Juan Teita,2.8482875625,2.5315396145,0,4,2.9310344828
Oaxaca,San Juan Teitipac,2.6161224762,2.1097651941,1.1330049261,3.3756521739,2.6474988312
Oaxaca,San Juan Tepeuxila,2.3944811515,2.0977173372,2.6284214473,3.7186544343,2.5093167702
Oaxaca,San Juan Teposcolula,2.4391079659,1.9952647122,1.5060728745,3.1114754098,2.3950299914
Oaxaca,San Juan Yaeé,1.9270192753,1.9587798855,1.9017793594,3.0265957447,1.9522212909
Oaxaca,San Juan Yatzona,2.0111189057,1.7679323184,2.4404761905,2.9210526316,2.0515759312
Oaxaca,San Juan Yucuita,1.9187431617,1.7054664933,3.7317073171,2.6111111111,1.9004854369
Oaxaca,San Lorenzo,3.2672187238,2.818166693,0.16099812,4.0218340611,3.2997841868
Oaxaca,San Lorenzo Albarradas,2.2015742061,1.8599782386000001,0.9976158038,3.0188323917,2.1898129725
Oaxaca,San Lorenzo Cacaotepec,2.6946909332,2.0375301793,4.3187162001,2.7382246176,2.5890308145
Oaxaca,San Lorenzo Cuaunecuiltitla,2.7568149154,2.0428615617,0.5457920792,3.873015873,2.7876230661
Oaxaca,San Lorenzo Texmelúcan,3.1178006603,2.7157892981,0.0106725959,3.7430626927,3.2515804412
Oaxaca,San Lorenzo Victoria,2.8923785116,2.0613031443,0.3669222344,3.3863013699,2.7693351425
Oaxaca,San Lucas Camotlán,2.8070215569,2.6117697142,0.1565768621,3.6702702703,2.8565400844
Oaxaca,San Lucas Ojitlán,3.232903666,2.5929768386,0.3963432147,3.742939055,3.2916722304
Oaxaca,San Lucas Quiaviní,2.7988687123,2.4044330703,0.2519310755,3.2266800401,2.8673395818
Oaxaca,San Lucas Zoquiápam,3.0981434005,2.5211892414,0.7686736723,4.0886363636,3.1716073781
Oaxaca,San Luis Amatlán,2.6568516706,2.202819989,0.8678100264,3.4449877751,2.6913539967
Oaxaca,San Marcial Ozolotepec,2.4932277326,2.3503583241,0.9564237415,4.4189189189,3.3109919571
Oaxaca,San Marcos Arteaga,2.4726783787,1.8630126552,1.7086563307,2.6285310734,2.350660066
Oaxaca,San Martín de los Cansecos,2.7402094192,2.1419719551,2.947633434,3.3691099476,2.840112202
Oaxaca,San Martín Huamelúlpam,2.4762376264,1.9868605939,1.4974619289,3.2884615385,2.540311174
Oaxaca,San Martín Itunyoso,3.702414178,3.0530695272,0,4.2868318123,3.75
Oaxaca,San Martín Lachilá,2.9090449016,2.4072291415,1.6686217009,3.3695652174,2.9118773946
Oaxaca,San Martín Peras,3.4760679333,3.0650559493,0.3458128079,4.1836795252,3.6165852724
Oaxaca,San Martín Tilcajete,2.6374214329,2.1847383664,0.7704239917,2.9537366548,2.5281918341
Oaxaca,San Martín Toxpalan,2.9101556476,2.0227673064,2.8612746353,3.6762002043,2.8792059219
Oaxaca,San Martín Zacatepec,2.7868962196,2.3942350601,0.6708074534,3.2961956522,2.7964015152
Oaxaca,San Mateo Cajonos,2.2412546566,1.8332863072,1.3288590604,2.8533333333,2.2748414376
Oaxaca,Capulálpam de Méndez,1.7744374002,1.5571407731,6.7118533071,2.2732732733,1.70861678
Oaxaca,San Mateo del Mar,3.459293163,2.8208919365,0.135732075,4.181393373,3.520400538
Oaxaca,San Mateo Yoloxochitlán,2.9392063008,2.0251990364,1.6807894737,3.7846410684,2.9743589744
Oaxaca,San Mateo Etlatongo,2.6224173619,2.0655691114,1.2066720911,3.5897435897,2.6064718163
Oaxaca,San Mateo Nejápam,3.0539604883,2.8581052349,0,4,3.0829493088
Oaxaca,San Mateo Peñasco,2.7932453941,2.2724100421,0.7570722946,3.6730360934,2.9612403101
Oaxaca,San Mateo Piñas,3.3544346566,2.7639633767,0.3163418291,3.9467532468,3.4162468514
Oaxaca,San Mateo Río Hondo,2.4722810531,1.9754484044,7.2822368421,3.0627737226,2.5880114177
Oaxaca,San Mateo Sindihui,3.0424356238,2.2628921125,0.1827622015,3.7978436658,3.0352526439
Oaxaca,San Mateo Tlapiltepec,2.0176597093,1.4727796508,4.8193832599,3.3333333333,2.0167597765
Oaxaca,San Melchor Betaza,2.6523527281,2.4761782731,1.5544455544,3.4916201117,2.8515497553
Oaxaca,San Miguel Achiutla,2.7934381209,2.1825873627,1.5463917526,3.3895348837,2.9330543933
Oaxaca,San Miguel Ahuehuetitlán,3.1519974896,2.5804110017,0.0769230769,3.875,3.2270478285
Oaxaca,San Miguel Aloápam,2.7421469016,2.3262880034,0.3031004165,3.4953445065,2.7091485986
Oaxaca,San Miguel Amatitlán,2.9312455984,2.4745888246,0.1479539828,3.4185068349,2.893663267
Oaxaca,San Miguel Amatlán,1.8032266837,1.6906350153,2.126659857,2.4332247557,1.8110429448
Oaxaca,San Miguel Coatlán,2.9452345738,2.3137210067,0.5673443456,3.8686327078,2.9218972896
Oaxaca,San Miguel Chicahua,2.6396797062,2.2076827164,0.3821532493,3.608040201,2.6739380023
Oaxaca,San Miguel Chimalapa,2.9836841345,2.211024777,1.4008214177,3.6506129597,3.062193126
Oaxaca,San Miguel del Puerto,2.9519771908,2.5338423523,0.102189781,3.754770318,2.9023809524
Oaxaca,San Miguel del Río,2.3336741407,2.3355480202,0.2880658436,2.7647058824,2.3819095477
Oaxaca,San Miguel Ejutla,2.5952260643,2.0584633143,2.1806282723,2.9449760766,2.4956140351
Oaxaca,San Miguel el Grande,2.5339424838,1.9729624159,1.1259259259,3.4671280277,2.5695407995
Oaxaca,San Miguel Huautla,2.9828595605,2.6961907149,0,3.9295774648,3.0622406639
Oaxaca,San Miguel Mixtepec,3.4682132162,2.6240810605,0.1791093648,4.5377532228,3.5444043321
Oaxaca,San Miguel Panixtlahuaca,2.9391431794,2.4062131879,0.5797149486,3.4828994385,3.0171577769
Oaxaca,San Miguel Peras,3.2151031828,2.5560949958,0.2047286405,4.026119403,3.255952381
Oaxaca,San Miguel Piedras,3.0788410503,2.9013266423,0,3.990430622,3.1242362525
Oaxaca,San Miguel Quetzaltepec,2.7066225153,2.4246230515,0.8567427531,3.6375545852,2.7815261044
Oaxaca,San Miguel Santa Flor,2.2876612355,2.4224934145,0.280058651,3.3571428571,2.5792349727
Oaxaca,Villa Sola de Vega,3.2324581646,2.5314450684,0.5550787115,3.6387412142,3.2263197538
Oaxaca,San Miguel Soyaltepec,3.3264665851,2.508491697,0.6545335547,3.832870079,3.3620341919
Oaxaca,San Miguel Suchixtepec,2.5525532618,1.9633425635,0.826916284,3.2831168831,2.604670913
Oaxaca,Villa Talea de Castro,2.1655273801,1.6725999465,4.5306329114,2.869955157,2.1684210526
Oaxaca,San Miguel Tecomatlán,2.0858118243,1.7770387507,2.1821192053,2.6630434783,2.1165048544
Oaxaca,San Miguel Tenango,1.9513953072,1.8659951496,5.5469953775,3.0198019802,2.0200803213
Oaxaca,San Miguel Tequixtepec,2.1651156413,1.8176028039,3.0771456123,3.2285714286,2.2316753927
Oaxaca,San Miguel Tilquiápam,3.4081950239,3.0835026186,0.1292407108,4.1009723261,3.5145557656
Oaxaca,San Miguel Tlacamama,2.8030680312,2.3184847376,1.0376835689,3.3473227207,2.7639751553
Oaxaca,San Miguel Tlacotepec,2.826422092,2.2636553193,0.9912575656,3.2595362752,2.7608421053
Oaxaca,San Miguel Tulancingo,1.7165112709,1.325600194,23.6091205212,2.3703703704,1.9663865546
Oaxaca,San Miguel Yotao,3.1357800339,2.8994240368,0,4.0540540541,3.1676300578
Oaxaca,San Nicolás,2.7041506963,2.3026869828,0.2790697674,3.4182509506,2.7372708758
Oaxaca,San Nicolás Hidalgo,2.7465798198,2.202049564,0.500965251,2.9837662338,2.6489361702
Oaxaca,San Pablo Coatlán,2.607539015,2.2148919135,1.1948267679,3.5037313433,2.6455801105
Oaxaca,San Pablo Cuatro Venados,2.9685326138,2.632908326,0.201105736,3.6259689922,3.0217054264
Oaxaca,San Pablo Etla,2.4874380894,1.9240495895,3.080063912,2.3589737137,2.2645273612
Oaxaca,San Pablo Huitzo,2.3845768251,1.9153038939,4.9171199542,2.6571543408,2.3685189491
Oaxaca,San Pablo Huixtepec,2.7485347792,2.0855098069,2.5170753029,2.8419839603,2.6006529608
Oaxaca,San Pablo Macuiltianguis,1.9601257534,1.4588798363,3.8641304348,2.3968253968,2.0030674847
Oaxaca,San Pablo Tijaltepec,2.908571065,2.6369309771,0,4.085106383,2.9245136187
Oaxaca,San Pablo Villa de Mitla,2.7670174978,2.221453211,1.5741057871,2.965580105,2.7036727335
Oaxaca,San Pablo Yaganiza,2.1835517853,1.8180952969,7.6137805984,3.23125,2.2713375796
Oaxaca,San Pedro Amuzgos,3.1201055853,2.2432583313,1.6249225046,3.7820048309,3.1630022745
Oaxaca,San Pedro Apóstol,2.5540919322,1.9976298814,1.3446969697,3.0189274448,2.4601694915
Oaxaca,San Pedro Atoyac,2.7497973375,2.4340417695,0.8269572954,3.6623931624,2.9416666667
Oaxaca,San Pedro Cajonos,2.3425108157,2.1262779432,1.7763280522,2.9522613065,2.3183431953
Oaxaca,San Pedro Coxcaltepec Cántaros,2.434341646,2.1903340848,0.3716312057,3.2195121951,2.5297297297
Oaxaca,San Pedro Comitancillo,2.3584266158,1.6757232215,3.4586834734,2.954674221,2.2200455581
Oaxaca,San Pedro el Alto,2.8789063233,2.5540462281,1.7858705162,3.6892488954,3.0551128818
Oaxaca,San Pedro Huamelula,2.8641560647,2.3703045247,0,3.6649514008,2.973314385
Oaxaca,San Pedro Huilotepec,3.0998958892,2.1159673047,3.6196018377,3.8657844991,3.3103087389
Oaxaca,San Pedro Ixcatlán,3.4377700653,2.6298606781,0.6252625263,4.1604562738,3.5609361384
Oaxaca,San Pedro Ixtlahuaca,3.1038726191,2.6725539292,1.1450769155,3.3778134961,3.1166055655
Oaxaca,San Pedro Jaltepetongo,2.7913019263,2.3291532629,0.3850931677,4,2.8815426997
Oaxaca,San Pedro Jicayán,3.3860324996,2.6803226202,0.3964966839,3.9467084025,3.4511055354
Oaxaca,San Pedro Jocotipac,2.5058765851,2.1405912712,2.487534626,3.625,2.6023856859
Oaxaca,San Pedro Juchatengo,2.4362472842,2.0602122676,2.3464203233,2.8349834983,2.3929558011
Oaxaca,San Pedro Mártir,3.7390574724,3.3250640325,0.0749326146,4.1519659936,3.7220405494
Oaxaca,San Pedro Mártir Quiechapa,2.9257007985,2.4112404444,0.9774964838,3.8412698413,2.9681208054
Oaxaca,San Pedro Mártir Yucuxaco,2.9986076812,2.4489945236,0.6704270749,3.3843971631,3.0686868687
Oaxaca,San Pedro Mixtepec - Dto. 22,2.7845323067,2.245756971,2.9156658496,2.8850208341,2.6917833636
Oaxaca,San Pedro Mixtepec - Dto. 26,2.3852249256,2.3533293516,4.075962539,3.0396039604,2.4940298507
Oaxaca,San Pedro Molinos,2.4784596782,2.0209399513,2.4627507163,3.2988505747,2.5970772443
Oaxaca,San Pedro Nopala,2.8157118241,2.0868378391,1.0215343203,3.9206349206,2.8407643312
Oaxaca,San Pedro Ocopetatillo,2.9068944301,2.6959637375,0.7006451613,3.625,2.9551777434
Oaxaca,San Pedro Ocotepec,2.3388824029,2.0942419736,0.5823157895,3.48,2.3642857143
Oaxaca,San Pedro Pochutla,3.2553353974,2.5013114623,1.083907833,3.3615258561,3.0397116548
Oaxaca,San Pedro Quiatoni,3.0404126178,2.5780733264,0.2843221063,3.8522226672,3.1130964068
Oaxaca,San Pedro Sochiápam,3.1156560727,2.2782540274,2.5186004424,3.4702526487,3.2371234208
Oaxaca,San Pedro Tapanatepec,3.1953065923,2.6859035941,1.2728292601,3.4926554093,3.104910991
Oaxaca,San Pedro Taviche,3.0373614721,2.6277516202,0,3.7350157729,3.0645645646
Oaxaca,San Pedro Teozacoalco,3.1547487313,2.5160739507,0.6109637489,3.7335164835,3.2261904762
Oaxaca,San Pedro Teutila,3.0057146495,2.5259004479,0.3960093897,3.7873134328,3.0543854972
Oaxaca,San Pedro Tidaá,2.666739882,2.2589850274,2.4130901288,3.4296875,2.7336309524
Oaxaca,San Pedro Topiltepec,2.0756424084,1.52383743,6.3133514986,3.0576923077,2.1286307054
Oaxaca,San Pedro Totolápam,2.3428858236,1.8634023634,2.510107391,2.6723940435,2.3145290048
Oaxaca,Villa de Tututepec de Melchor Ocampo,2.8814658413,2.486656271,1.5530304563,3.4788499957,2.8424152803
Oaxaca,San Pedro Yaneri,2.4937087187,2.1314883143,0.5782155272,3.4691358025,2.5429326288
Oaxaca,San Pedro Yólox,1.8555641578,1.5896783677,0.8261390887,3.0108695652,1.8549404345
Oaxaca,San Pedro y San Pablo Ayutla,3.0103714557,2.1609633735,2.1585112413,3.6953824948,3.017
Oaxaca,Villa de Etla,2.7266537981,2.0220362338,2.6480222122,2.6988408669,2.539821075
Oaxaca,San Pedro y San Pablo Teposcolula,2.1784961073,1.726535019,3.1492293321,2.6481958763,2.0611610228
Oaxaca,San Pedro y San Pablo Tequixtepec,2.4055696808,1.8291349418,5.3139465875,3.0142857143,2.568914956
Oaxaca,San Pedro Yucunama,2.1607779469,1.747792173,1.264957265,3.1860465116,2.0979381443
Oaxaca,San Raymundo Jalpan,2.6929541149,2.0156850605,1.0146474677,2.7346368715,2.4333657588
Oaxaca,San Sebastián Abasolo,2.7349306167,2.1720438966,1.9393633148,3.2047904192,2.7195622435
Oaxaca,San Sebastián Coatlán,2.9364804714,2.4354898743,0.7560262966,3.6785009862,2.9504409912
Oaxaca,San Sebastián Ixcapa,2.8958702097,2.3022226746,0.6751887022,3.581552306,2.8894169835
Oaxaca,San Sebastián Nicananduta,2.6628828527,2.1180007875,1.7431011827,3.4959016393,2.7534013605
Oaxaca,San Sebastián Río Hondo,2.7725393111,2.4201477814,0.575006138,3.4285714286,2.8010958904
Oaxaca,San Sebastián Tecomaxtlahuaca,2.9262311376,2.6043481526,2.4031230481,3.4126145173,2.9147250699
Oaxaca,San Sebastián Teitipac,3.0120042751,2.3425567927,0.9031365314,3.1872340426,2.9652061856
Oaxaca,San Sebastián Tutla,2.2572585861,1.8460935712,3.7192139841,2.2054569815,2.0756440603
Oaxaca,San Simón Almolongas,2.7480296039,2.3383586219,0.7797468354,3.4308252427,2.7550394391
Oaxaca,San Simón Zahuatlán,3.9262590405,3.3158449186,0,4.3485142119,3.9589678511
Oaxaca,Santa Ana,2.8048840883,2.2320594748,0.1079593565,3.3514246947,2.7649593107
Oaxaca,Santa Ana Ateixtlahuaca,3.7617689046,2.7778138528,1.7409766454,3.9974683544,3.8924731183
Oaxaca,Santa Ana Cuauhtémoc,2.7336241795,2.1636123218,4.7474150665,4.4285714286,3.170212766
Oaxaca,Santa Ana del Valle,2.9266481829,2.4540931252,0.7694095769,3.1606060606,2.8823866896
Oaxaca,Santa Ana Tavela,2.980846453,2.5268514935,0.7428229665,3.6878612717,3.0248447205
Oaxaca,Santa Ana Tlapacoyan,2.9923637957,2.4033633999,0.9273858921,3.4002333722,2.9573002755
Oaxaca,Santa Ana Yareni,2.6343702985,2.3734597935,0.7579617834,3.4285714286,2.7516339869
Oaxaca,Santa Ana Zegache,3.0129698186,2.4373883386,1.3891287783,3.5140758874,3.0967292971
Oaxaca,Santa Catalina Quierí,2.6982659484,2.3960287907,0.2381530984,3.7916666667,2.75
Oaxaca,Santa Catarina Cuixtla,2.2641355045,1.7932898943,1.7076818491,2.7578740157,2.2397716461
Oaxaca,Santa Catarina Ixtepeji,2.40658818,2.1096370379,2.2029478458,2.8331771321,2.4280338664
Oaxaca,Santa Catarina Juquila,2.8780008621,2.4938088999,0.5687108322,3.3356832377,2.8228649778
Oaxaca,Santa Catarina Lachatao,1.9044997035,1.7331576947,3.1191611058,2.862745098,1.9343863913
Oaxaca,Santa Catarina Loxicha,3.119480099,2.565028431,0.3991689751,3.8264182896,3.1541575833
Oaxaca,Santa Catarina Mechoacán,3.2388760101,2.2983125048,0.9165919283,4.1219758065,3.399483797
Oaxaca,Santa Catarina Minas,2.7217291808,2.2621407766,0.5100146556,3.2661596958,2.6488549618
Oaxaca,Santa Catarina Quiané,2.3608541537,1.8525210277,1.4235239424,3.1102941176,2.2270564242
Oaxaca,Santa Catarina Tayata,2.4031812979,1.905137469,1.8882082695,3.6535433071,2.8298507463
Oaxaca,Santa Catarina Ticuá,2.555347735,2.020213783,3.3319371728,3.2582159624,2.664764622
Oaxaca,Santa Catarina Yosonotú,2.2148037536,2.0358426551,2.3133445946,3.2258064516,2.5843694494
Oaxaca,Santa Catarina Zapoquila,2.7990757835,2.1468570432,0.927680798,3.5641025641,2.925
Oaxaca,Santa Cruz Acatepec,3.2030388997,2.4676430313,0.1989017694,4.191011236,3.234525447
Oaxaca,Santa Cruz Amilpas,2.4362842789,1.8360599923,5.3659709654,2.5766641321,2.2824134857
Oaxaca,Santa Cruz de Bravo,2.1624907481,1.7351856041,1.0896358543,2.9166666667,2.1788321168
Oaxaca,Santa Cruz Itundujia,2.8797961182,2.3969225619,0.5480679485,3.9086294416,3.0086574953
Oaxaca,Santa Cruz Mixtepec,2.9400736659,2.221459434,0.7153324288,3.3888888889,2.9010367578
Oaxaca,Santa Cruz Nundaco,2.9482565943,2.4671260222,0.5777238029,3.6887323944,3.0286458333
Oaxaca,Santa Cruz Papalutla,2.5962049484,2.1365699096,0.7985611511,3.2727272727,2.5053042993
Oaxaca,Santa Cruz Tacache de Mina,2.3632387718,1.9204184019,0.7444521498,2.8773006135,2.289276808
Oaxaca,Santa Cruz Tacahua,2.3816785127,1.923753614,2.1403661726,3.6438356164,2.9067641682
Oaxaca,Santa Cruz Tayata,2.7606649211,2.236275902,1.2035087719,3.9078947368,2.8769230769
Oaxaca,Santa Cruz Xitla,3.183456237,2.6548019186,0.3407454468,3.8648648649,3.2393708528
Oaxaca,Santa Cruz Xoxocotlán,2.7520837071,2.0671893786,3.6708303015,2.8872194455,2.6940225515
Oaxaca,Santa Cruz Zenzontepec,3.0624030796,2.4966398758,0.6279597794,3.862026862,3.2212191247
Oaxaca,Santa Gertrudis,2.2629383109,1.8649409737,3.4514205542,2.6920052425,2.2461044913
Oaxaca,Santa Inés del Monte,3.0055335623,2.5552425052,0.0714546117,3.8115727003,3.0260972716
Oaxaca,Santa Inés Yatzeche,2.4256537952,2.0771082345,0.2533333333,3.5,2.448
Oaxaca,Santa Lucía del Camino,2.3755625476,1.9193607164,4.4059383172,2.384618761,2.2576330381
Oaxaca,Santa Lucía Miahuatlán,3.671216706,3.3898214188,0.128313253,4.5036075036,3.7788363389
Oaxaca,Santa Lucía Monteverde,2.9802983243,2.4966968799,0.6867412896,4,3.1806465244
Oaxaca,Santa Lucía Ocotlán,2.8552686406,2.3729455008,0.337270974,3.5024311183,2.8745539391
Oaxaca,Santa María Alotepec,2.3329850028,2.0503953584,4.8569852941,3.0743099788,2.4497751124
Oaxaca,Santa María Apazco,2.9194445635,2.3416200344,0.3069053708,3.7830188679,3.0967450271
Oaxaca,Santa María la Asunción,3.4533358376,2.7152296364,0.1755268953,4.3285714286,3.5177793904
Oaxaca,Heroica Ciudad de Tlaxiaco,2.7303626327,2.1877987946,3.1085410363,2.871257452,2.7804510737
Oaxaca,Ayoquezco de Aldama,2.6555080107,2.1993719511,0.7620360551,3.1698606272,2.6231584389
Oaxaca,Santa María Atzompa,2.8601253486,2.1273295978,3.369947894,2.9261609389,2.7298431551
Oaxaca,Santa María Camotlán,2.3461048503,1.8624515668,0.8662686567,3.1548387097,2.241025641
Oaxaca,Santa María Colotepec,3.1655399385,2.752519918,1.6155747386,3.2429527376,3.0377978331
Oaxaca,Santa María Cortijo,3.2386141772,2.2642865737,0.9438629876,3.5481481481,3.1744730679
Oaxaca,Santa María Coyotepec,2.2166204267,1.7594695192,7.7003257329,2.6116005874,2.2191544435
Oaxaca,Santa María Chachoápam,2.037324745,1.8291775642,4.4026845638,2.5154639175,2.1371769384
Oaxaca,Villa de Chilapa de Díaz,2.3833378807,1.7144844498,1.6796657382,2.9488817891,2.2558823529
Oaxaca,Santa María Chilchotla,3.4297811118,2.5026559934,0.0257963743,4.400111142,3.581945561
Oaxaca,Santa María Chimalapa,2.9069184877,2.6220914422,1.1847837637,3.8277404922,2.9834170854
Oaxaca,Santa María del Rosario,2.5487989716,2.0873981703,1.1720647773,3.2666666667,2.7577464789
Oaxaca,Santa María del Tule,1.9155011478,1.5398777097,7.5939232902,2.3797268908,1.8553211222
Oaxaca,Santa María Ecatepec,1.9174904387,1.6868923627,2.1748567983,2.8760869565,1.9562429272
Oaxaca,Santa María Guelacé,2.6402478956,2.065887005,2.6556291391,2.9268867925,2.5503759398
Oaxaca,Santa María Guienagati,3.2575164653,2.6528612602,0.3212435233,3.8701298701,3.2295081967
Oaxaca,Santa María Huatulco,2.8748685137,2.2097136008,3.4330677473,2.9982974376,2.7094495591
Oaxaca,Santa María Huazolotitlán,2.8377190681,2.3635871937,1.4441626511,3.3987206823,2.8074656189
Oaxaca,Santa María Ipalapa,2.9856692442,2.4467620829,0.1345872518,3.6371986223,2.9315553458
Oaxaca,Santa María Ixcatlán,3.2470514025,2.4063662715,0.6395604396,3.507082153,3.352238806
Oaxaca,Santa María Jacatepec,3.0545146216,2.2797045812,0.8720058321,3.5880380101,3.0101613108
Oaxaca,Santa María Jalapa del Marqués,3.0009867613,2.529626525,2.5876245409,3.3219165057,2.9911175367
Oaxaca,Santa María Jaltianguis,1.7986550308,1.4669032899,6.2440677966,2.3764705882,1.7931034483
Oaxaca,Santa María Lachixío,2.5744768848,2.1185677899,0.257287706,3.8985507246,2.5923611111
Oaxaca,Santa María Mixtequilla,2.2772825235,1.8893065617,7.2402526683,2.9565217391,2.3350668648
Oaxaca,Santa María Nativitas,2.4786394857,1.7881528425,4.506779661,3.5042016807,2.5786924939
Oaxaca,Santa María Nduayaco,2.4238921491,1.8519601551,3.9864559819,3.0744680851,2.5454545455
Oaxaca,Santa María Ozolotepec,3.0615875595,2.6366158735,0.2769230769,3.987804878,3.17408
Oaxaca,Santa María Pápalo,2.6283869221,2.4465078072,0.4502439024,3.5943396226,2.6879551821
Oaxaca,Santa María Peñoles,3.0814781191,2.4172178865,0.0212231858,3.9419066534,3.1748955068
Oaxaca,Santa María Petapa,3.0899985372,2.396564904,2.6060526175,3.2687113272,3.0511033781
Oaxaca,Santa María Quiegolani,2.6037699336,2.4139396682,1.3368121442,3.46875,2.6377578001
Oaxaca,Santa María Sola,3.2059432787,2.6998180412,0.1768251842,3.4266842801,3.2242765273
Oaxaca,Santa María Tataltepec,2.7140354393,2.43072878,2.6803797468,3.2372881356,2.7393162393
Oaxaca,Santa María Tecomavaca,2.7521123906,2.0582824648,1.5135433941,3.1355311355,2.5997191011
Oaxaca,Santa María Temaxcalapa,1.9212138232,1.638241141,18.1505131129,2.9433962264,2.3922261484
Oaxaca,Santa María Temaxcaltepec,3.1832127648,2.837280021,0,3.9980079681,3.1757843926
Oaxaca,Santa María Teopoxco,2.4030840133,2.1224131599,3.0383151484,3.2489795918,2.5390906117
Oaxaca,Santa María Tepantlali,2.7167184615,2.1488431262,1.2854646082,3.5966257669,2.809063893
Oaxaca,Santa María Texcatitlán,2.4656846441,2.3355569523,1.5649717514,4.0952380952,3.1384615385
Oaxaca,Santa María Tlahuitoltepec,2.9597678492,2.3744552323,1.1687162891,3.6296149266,3.0027972028
Oaxaca,Santa María Tlalixtac,2.6365351817,2.2112225003,1.8369441277,3.4959677419,2.688976378
Oaxaca,Santa María Tonameca,3.3749601965,2.6533249168,0.2405176411,3.6105457173,3.1629507939
Oaxaca,Santa María Totolapilla,1.9663894587,1.765334446,5.0884955752,3.0595238095,2.174392936
Oaxaca,Santa María Xadani,3.0203768032,2.332062035,1.4720834721,3.6552032157,3.0288065844
Oaxaca,Santa María Yalina,1.4209910425,1.2761719292,4.313253012,2.2631578947,1.4146341463
Oaxaca,Santa María Yavesía,1.6309149016,1.4029307178,5.9485981308,2.4117647059,1.6268656716
